,datapoint,template,row,column,dtype,label
16175,"S.34.01.04.01,c0050",S.34.01.04.01,,c0050,object,"Identification code of entity , Type of capital requirement"
16176,"S.34.01.04.01,c0060",S.34.01.04.01,,c0060,float64,"Identification code of entity , Notional SCR or Sectoral capital requirement"
16177,"S.34.01.04.01,c0070",S.34.01.04.01,,c0070,float64,"Identification code of entity , Notional MCR or Sectoral minimum capital requirement"
16178,"S.34.01.04.01,c0080",S.34.01.04.01,,c0080,float64,"Identification code of entity , Notional or Sectoral Eligible Own Funds"
16179,"S.34.01.04.01,c0020",S.34.01.04.01,,c0020,object,"Y-axis (CE): Identification code of entity , Y-axis (CE): Identification code and type of code of the undertaking"
16180,"S.35.01.04.01,c0040",S.35.01.04.01,,c0040,object,"Identification code of entity , Method of group solvency calculation used"
16181,"S.35.01.04.01,c0050",S.35.01.04.01,,c0050,float64,"Identification code of entity , Total amount of TP|Amount of TP gross of IGT"
16182,"S.35.01.04.01,c0060",S.35.01.04.01,,c0060,float64,"Identification code of entity , Total amount of TP|Amount of TP net of IGT"
16183,"S.35.01.04.01,c0070",S.35.01.04.01,,c0070,float64,"Identification code of entity , Technical Provisions - Non-Life (excluding Health)|Amount of TP gross of IGT"
16184,"S.35.01.04.01,c0080",S.35.01.04.01,,c0080,float64,"Identification code of entity , Technical Provisions - Non-Life (excluding Health)|Amount of TP net of IGT"
16185,"S.35.01.04.01,c0090",S.35.01.04.01,,c0090,float64,"Identification code of entity , Technical Provisions - Non-Life (excluding Health)|Net contribution to Group TP (%)"
16186,"S.35.01.04.01,c0100",S.35.01.04.01,,c0100,float64,"Identification code of entity , Technical Provisions - Health (similar to non-life)|Amount of TP gross of IGT"
16187,"S.35.01.04.01,c0110",S.35.01.04.01,,c0110,float64,"Identification code of entity , Technical Provisions - Health (similar to non-life)|Amount of TP net of IGT"
16188,"S.35.01.04.01,c0120",S.35.01.04.01,,c0120,float64,"Identification code of entity , Technical Provisions - Health (similar to non-life)|Net contribution to Group TP (%)"
16189,"S.35.01.04.01,c0130",S.35.01.04.01,,c0130,float64,"Identification code of entity , Technical Provisions - Health (similar to life)|Amount of TP gross of IGT"
16190,"S.35.01.04.01,c0140",S.35.01.04.01,,c0140,float64,"Identification code of entity , Technical Provisions - Health (similar to life)|Amount of TP net of IGT"
16191,"S.35.01.04.01,c0150",S.35.01.04.01,,c0150,float64,"Identification code of entity , Technical Provisions - Health (similar to life)|Net contribution to Group TP (%)"
16192,"S.35.01.04.01,c0160",S.35.01.04.01,,c0160,float64,"Identification code of entity , Technical Provisions - Life (excluding health and index-linked and unit-linked)|Amount of TP gross of IGT"
16193,"S.35.01.04.01,c0170",S.35.01.04.01,,c0170,float64,"Identification code of entity , Technical Provisions - Life (excluding health and index-linked and unit-linked)|Amount of TP net of IGT"
16194,"S.35.01.04.01,c0180",S.35.01.04.01,,c0180,float64,"Identification code of entity , Technical Provisions - Life (excluding health and index-linked and unit-linked)|Net contribution to Group TP (%)"
16195,"S.35.01.04.01,c0190",S.35.01.04.01,,c0190,float64,"Identification code of entity , Technical Provisions - Index-linked and unit-linked insurance|Amount of TP gross of IGT"
16196,"S.35.01.04.01,c0200",S.35.01.04.01,,c0200,float64,"Identification code of entity , Technical Provisions - Index-linked and unit-linked insurance|Amount of TP net of IGT"
16197,"S.35.01.04.01,c0210",S.35.01.04.01,,c0210,float64,"Identification code of entity , Technical Provisions - Index-linked and unit-linked insurance|Net contribution to Group TP (%)"
16198,"S.35.01.04.01,c0220",S.35.01.04.01,,c0220,float64,"Identification code of entity , Transitional on Technical Provisions|Amount of TP gross of IGT"
16199,"S.35.01.04.01,c0230",S.35.01.04.01,,c0230,float64,"Identification code of entity , Transitional on Technical Provisions|Amount of TP net of IGT"
16200,"S.35.01.04.01,c0240",S.35.01.04.01,,c0240,float64,"Identification code of entity , LTG measures and transitionals - Technical Provisions subject to Transitional on Risk Free Rate|Amount of TP gross of IGT"
16201,"S.35.01.04.01,c0250",S.35.01.04.01,,c0250,float64,"Identification code of entity , LTG measures and transitionals - Technical Provisions subject to Volatility Adjustment|Amount of TP gross of IGT"
16202,"S.35.01.04.01,c0260",S.35.01.04.01,,c0260,float64,"Identification code of entity , LTG measures and transitionals - Technical Provisions subject to Matching Adjustment|Amount of TP gross of IGT"
16203,"S.35.01.04.01,c0020",S.35.01.04.01,,c0020,object,"Y-axis (CE): Identification code of entity , Y-axis (CE): Identification code and type of code of the undertaking"
16204,"S.36.01.01.01,c0020",S.36.01.01.01,,c0020,object,"ID of intragroup transaction|Identification code of investor/buyer/transferee/payer/reinsured/beneficiary|URI|S.36.01.zz.01 line identification|Identification code of issuer/seller/transferor/receiver/reinsurer/provider , Investor/ lender name"
16205,"S.36.01.01.01,c0050",S.36.01.01.01,,c0050,object,"ID of intragroup transaction|Identification code of investor/buyer/transferee/payer/reinsured/beneficiary|URI|S.36.01.zz.01 line identification|Identification code of issuer/seller/transferor/receiver/reinsurer/provider , Issuer/ borrower name"
16206,"S.36.01.01.01,c0100",S.36.01.01.01,,c0100,object,"ID of intragroup transaction|Identification code of investor/buyer/transferee/payer/reinsured/beneficiary|URI|S.36.01.zz.01 line identification|Identification code of issuer/seller/transferor/receiver/reinsurer/provider , Transaction type"
16207,"S.36.01.01.01,c0110",S.36.01.01.01,,c0110,object,"ID of intragroup transaction|Identification code of investor/buyer/transferee/payer/reinsured/beneficiary|URI|S.36.01.zz.01 line identification|Identification code of issuer/seller/transferor/receiver/reinsurer/provider , Transaction Issue date"
16208,"S.36.01.01.01,c0120",S.36.01.01.01,,c0120,object,"ID of intragroup transaction|Identification code of investor/buyer/transferee/payer/reinsured/beneficiary|URI|S.36.01.zz.01 line identification|Identification code of issuer/seller/transferor/receiver/reinsurer/provider , Maturity date of transaction"
16209,"S.36.01.01.01,c0130",S.36.01.01.01,,c0130,object,"ID of intragroup transaction|Identification code of investor/buyer/transferee/payer/reinsured/beneficiary|URI|S.36.01.zz.01 line identification|Identification code of issuer/seller/transferor/receiver/reinsurer/provider , Currency of transaction"
16210,"S.36.01.01.01,c0140",S.36.01.01.01,,c0140,float64,"ID of intragroup transaction|Identification code of investor/buyer/transferee/payer/reinsured/beneficiary|URI|S.36.01.zz.01 line identification|Identification code of issuer/seller/transferor/receiver/reinsurer/provider , Contractual amount of transaction/ Transaction price"
16211,"S.36.01.01.01,c0150",S.36.01.01.01,,c0150,int64,"ID of intragroup transaction|Identification code of investor/buyer/transferee/payer/reinsured/beneficiary|URI|S.36.01.zz.01 line identification|Identification code of issuer/seller/transferor/receiver/reinsurer/provider , Value of collateral/ asset"
16212,"S.36.01.01.01,c0160",S.36.01.01.01,,c0160,int64,"ID of intragroup transaction|Identification code of investor/buyer/transferee/payer/reinsured/beneficiary|URI|S.36.01.zz.01 line identification|Identification code of issuer/seller/transferor/receiver/reinsurer/provider , Amount of redemptions/ prepayments/ paybacks during reporting period"
16213,"S.36.01.01.01,c0170",S.36.01.01.01,,c0170,float64,"ID of intragroup transaction|Identification code of investor/buyer/transferee/payer/reinsured/beneficiary|URI|S.36.01.zz.01 line identification|Identification code of issuer/seller/transferor/receiver/reinsurer/provider , Amount of dividends/ interest/ coupon and other payments made during reporting period"
16214,"S.36.01.01.01,c0180",S.36.01.01.01,,c0180,int64,"ID of intragroup transaction|Identification code of investor/buyer/transferee/payer/reinsured/beneficiary|URI|S.36.01.zz.01 line identification|Identification code of issuer/seller/transferor/receiver/reinsurer/provider , Balance of contractual amount of transaction at reporting date"
16215,"S.36.01.01.01,c0190",S.36.01.01.01,,c0190,object,"ID of intragroup transaction|Identification code of investor/buyer/transferee/payer/reinsured/beneficiary|URI|S.36.01.zz.01 line identification|Identification code of issuer/seller/transferor/receiver/reinsurer/provider , Coupon/ Interest rate"
16216,"S.36.01.01.01,c0001",S.36.01.01.01,,c0001,int64,"Y-axis (YA): ID of intragroup transaction|Identification code of investor/buyer/transferee/payer/reinsured/beneficiary|URI|S.36.01.zz.01 line identification|Identification code of issuer/seller/transferor/receiver/reinsurer/provider , Y-axis (YA): Line identification"
16217,"S.36.01.01.01,c0010",S.36.01.01.01,,c0010,object,"Y-axis (GX): ID of intragroup transaction|Identification code of investor/buyer/transferee/payer/reinsured/beneficiary|URI|S.36.01.zz.01 line identification|Identification code of issuer/seller/transferor/receiver/reinsurer/provider , Y-axis (GX): ID of intragroup transaction"
16218,"S.36.01.01.01,c0030",S.36.01.01.01,,c0030,object,"Y-axis (IX): ID of intragroup transaction|Identification code of investor/buyer/transferee/payer/reinsured/beneficiary|URI|S.36.01.zz.01 line identification|Identification code of issuer/seller/transferor/receiver/reinsurer/provider , Y-axis (IX): Identification code and type of code for investor/ lender"
16219,"S.36.01.01.01,c0060",S.36.01.01.01,,c0060,object,"Y-axis (ZS): ID of intragroup transaction|Identification code of investor/buyer/transferee/payer/reinsured/beneficiary|URI|S.36.01.zz.01 line identification|Identification code of issuer/seller/transferor/receiver/reinsurer/provider , Y-axis (ZS): Identification code and type of code for issuer / borrower"
16220,"S.36.01.01.01,c0080",S.36.01.01.01,,c0080,object,"Y-axis (UI): ID of intragroup transaction|Identification code of investor/buyer/transferee/payer/reinsured/beneficiary|URI|S.36.01.zz.01 line identification|Identification code of issuer/seller/transferor/receiver/reinsurer/provider , Y-axis (UI): ID code and type of code of the instrument"
16221,"S.36.02.01.01,c0020",S.36.02.01.01,,c0020,object,"ID of intragroup transaction|Identification code of investor/buyer/transferee/payer/reinsured/beneficiary|URI|S.36.02.zz.01 line identification|Identification code of issuer/seller/transferor/receiver/reinsurer/provider , Investor/ Buyer"
16222,"S.36.02.01.01,c0050",S.36.02.01.01,,c0050,object,"ID of intragroup transaction|Identification code of investor/buyer/transferee/payer/reinsured/beneficiary|URI|S.36.02.zz.01 line identification|Identification code of issuer/seller/transferor/receiver/reinsurer/provider , Issuer/ Seller name"
16223,"S.36.02.01.01,c0100",S.36.02.01.01,,c0100,object,"ID of intragroup transaction|Identification code of investor/buyer/transferee/payer/reinsured/beneficiary|URI|S.36.02.zz.01 line identification|Identification code of issuer/seller/transferor/receiver/reinsurer/provider , Transaction type"
16224,"S.36.02.01.01,c0110",S.36.02.01.01,,c0110,object,"ID of intragroup transaction|Identification code of investor/buyer/transferee/payer/reinsured/beneficiary|URI|S.36.02.zz.01 line identification|Identification code of issuer/seller/transferor/receiver/reinsurer/provider , Transaction Trade date"
16225,"S.36.02.01.01,c0120",S.36.02.01.01,,c0120,object,"ID of intragroup transaction|Identification code of investor/buyer/transferee/payer/reinsured/beneficiary|URI|S.36.02.zz.01 line identification|Identification code of issuer/seller/transferor/receiver/reinsurer/provider , Maturity date"
16226,"S.36.02.01.01,c0130",S.36.02.01.01,,c0130,object,"ID of intragroup transaction|Identification code of investor/buyer/transferee/payer/reinsured/beneficiary|URI|S.36.02.zz.01 line identification|Identification code of issuer/seller/transferor/receiver/reinsurer/provider , Currency"
16227,"S.36.02.01.01,c0140",S.36.02.01.01,,c0140,int64,"ID of intragroup transaction|Identification code of investor/buyer/transferee/payer/reinsured/beneficiary|URI|S.36.02.zz.01 line identification|Identification code of issuer/seller/transferor/receiver/reinsurer/provider , Notional amount at transaction date"
16228,"S.36.02.01.01,c0150",S.36.02.01.01,,c0150,int64,"ID of intragroup transaction|Identification code of investor/buyer/transferee/payer/reinsured/beneficiary|URI|S.36.02.zz.01 line identification|Identification code of issuer/seller/transferor/receiver/reinsurer/provider , Notional amount at reporting date"
16229,"S.36.02.01.01,c0160",S.36.02.01.01,,c0160,int64,"ID of intragroup transaction|Identification code of investor/buyer/transferee/payer/reinsured/beneficiary|URI|S.36.02.zz.01 line identification|Identification code of issuer/seller/transferor/receiver/reinsurer/provider , Value of collateral"
16230,"S.36.02.01.01,c0170",S.36.02.01.01,,c0170,object,"ID of intragroup transaction|Identification code of investor/buyer/transferee/payer/reinsured/beneficiary|URI|S.36.02.zz.01 line identification|Identification code of issuer/seller/transferor/receiver/reinsurer/provider , Options, futures, forwards and other derivatives|Use of derivatives (by buyer)"
16231,"S.36.02.01.01,c0180",S.36.02.01.01,,c0180,object,"ID of intragroup transaction|Identification code of investor/buyer/transferee/payer/reinsured/beneficiary|URI|S.36.02.zz.01 line identification|Identification code of issuer/seller/transferor/receiver/reinsurer/provider , Options, futures, forwards and other derivatives|Identification code and type of code Asset / Liability underlying the derivative"
16232,"S.36.02.01.01,c0200",S.36.02.01.01,,c0200,float64,"ID of intragroup transaction|Identification code of investor/buyer/transferee/payer/reinsured/beneficiary|URI|S.36.02.zz.01 line identification|Identification code of issuer/seller/transferor/receiver/reinsurer/provider , Credit protection - CDS and Guarantees|Counterparty name for which credit protection is purchased"
16233,"S.36.02.01.01,c0210",S.36.02.01.01,,c0210,int64,"ID of intragroup transaction|Identification code of investor/buyer/transferee/payer/reinsured/beneficiary|URI|S.36.02.zz.01 line identification|Identification code of issuer/seller/transferor/receiver/reinsurer/provider , Swaps|Swap delivered interest rate (for buyer)"
16234,"S.36.02.01.01,c0220",S.36.02.01.01,,c0220,int64,"ID of intragroup transaction|Identification code of investor/buyer/transferee/payer/reinsured/beneficiary|URI|S.36.02.zz.01 line identification|Identification code of issuer/seller/transferor/receiver/reinsurer/provider , Swaps|Swap received interest rate (for buyer)"
